sr_no,date,name,industry,sub_vertical,city,investor,investment type,amount_usd,remarks,year,month,day
1517,7/7/16,AppDaily,TECHNOLOGY,"Mobile Security App development,Distribution",Mumbai,"KALAARI CAPITAL, QUALCOMM VENTURES, RU-NET, ZODIUS TECHNOLOGY OPPORTUNITIES FUND,",Private Equity,2000000,,2016,7,7
1518,7/7/16,Adytude,CONSUMER INTERNET,Gamified Consumer Insights Portal,New Delhi,INDIAN ANGEL NETWORK,Private Equity,1000000,,2016,7,7
1519,7/7/16,Quickli,LOGISTICS,On-Demand Delivery Startup,Gurgaon,"AVG GROUP, 500 STARTUPS",Private Equity,,,2016,7,7
1520,7/7/16,SpectraVR,TECHNOLOGY,Virtual Reality Content Studio,Mumbai,ROTHENBERG VENTURES,Seed Funding,,,2016,7,7
1521,8/7/16,Pitstop,CONSUMER INTERNET,"Online Car Repair,Servicing Booking platform",Bangalore,"ALEX CHUA, RAHUL GARG",Seed Funding,,,2016,8,7
1522,8/7/16,HolaChef,CONSUMER INTERNET,"Online Food Ordering,Delivery Platform",Mumbai,"KALAARI CAPITAL, INDIA QUOTIENT",Private Equity,1950000,,2016,8,7
1523,11/7/16,Purplle,ECOMMERCE,Beauty Products Marketplace,Mumbai,"JSW VENTURES, BLUME VENTURES,IVYCAP VENTURES",Private Equity,6000000,,2016,11,7
1524,11/7/16,Trak N Tell,TECHNOLOGY,"Car Tracking,Safety System",Gurgaon,BRIAN ACTON,Private Equity,3500000,,2016,11,7
1525,11/7/16,Overcart.com,ECOMMERCE,"Unboxed,refurbished electronic products marketplace",Gurgaon,"JSW VENTURES, OMIDYAR NETWORK, SATTVA CAPITAL, VENTURE WORKS",Private Equity,3000000,,2016,11,7
1526,12/7/16,SirionLabs,TECHNOLOGY,SAAS based Service Agreement Management,Gurgaon,SEQUOIA CAPITAL,Private Equity,12250000,,2016,12,7
1527,12/7/16,GyanDhan,CONSUMER INTERNET,Education Focused Financing Platform,New Delhi,"STANFORD ANGELS,ENTREPRENEURS, HARVARD ANGELS",Seed Funding,,,2016,12,7
1528,12/7/16,MintM,CONSUMER INTERNET,"Digital Marketing,AdTech Platform",Bangalore,"MUMBAI ANGELS, TIMES INTERNET",Private Equity,,,2016,12,7
1529,12/7/16,HitGrit,CONSUMER INTERNET,Online Legal Consultation platform,Chandigarh,"ASHISH MAHAJAN, SARVESH SHARMA",Seed Funding,,,2016,12,7
1530,12/7/16,Find My Stay,CONSUMER INTERNET,"Online Budget Hotel Aggregator,Booking Platform",New Delhi,"RISHI PARTI, YOGESH BANSAL",Seed Funding,,,2016,12,7
1531,7/13/16,YAAP,CONSUMER INTERNET,"Online Content Discovery, Creation,Distribution Platform",New Delhi,RAINMAKER VENTURES,Private Equity,5000000,,2016,7,13
1532,7/13/16,Utoo Cabs,CONSUMER INTERNET,"Cab aggregation,Rental platform",Chennai,AJAY PIRAMAL,Seed Funding,,,2016,7,13
1533,7/13/16,Twigly,CONSUMER INTERNET,"Online Food Ordering,Delivery Startup",Gurgaon,"TRACXN LABS, HYDERABAD ANGELS, KUNAL SHAH, GAURAV BHALOTIA",Seed Funding,600000,,2016,7,13
1534,7/13/16,ShareChat,CONSUMER INTERNET,"Vernacular Language Content Creation,Sharing App",Bangalore,"SAIF PARTNERS, INDIA QUOTIENT",Private Equity,1350000,,2016,7,13
1535,7/13/16,Urban Tailor,CONSUMER INTERNET,E-Tailoring service provider,Bangalore,UNITUS SEED FUND,Private Equity,,,2016,7,13
1536,7/13/16,RentMojo,CONSUMER INTERNET,Online Furniture Renting Platform,Bangalore,"ACCEL PARTNERS, IDG VENTURES INDIA",Private Equity,5000000,,2016,7,13
1537,7/13/16,CityFurnish,CONSUMER INTERNET,Online Furniture Renting Platform,Gurgaon,BRAND CAPITAL,Seed Funding,,,2016,7,13
1538,7/13/16,HEAL Institute,HEALTHCARE,Sports Focused Healthcare Startup,Mumbai,"JASPAL BINDRA, PARTH JINDAL",Seed Funding,,,2016,7,13
1539,7/14/16,Augrav,ECOMMERCE,Personalized precious Jewellery etailer,Coimbatore,KEIRETSU FORUM,Seed Funding,450000,,2016,7,14
1540,7/14/16,ShoppinPal,TECHNOLOGY,M-Commerce Solutions for Retail Stores,Pune,"PLUG,PLAY TECH CENTER, STEELHEAD VENTURES,OTHERS",Private Equity,1070000,,2016,7,14
1541,7/14/16,TransTutors / AskIITians,CONSUMER INTERNET,"Online Education,Tutoring portals",New Delhi,500 STARTUPS,Private Equity,,,2016,7,14
1542,7/15/16,WorkApps,TECHNOLOGY,Enterprise Work Management Software,Pune,SRI CAPITAL,Seed Funding,1000000,,2016,7,15
1543,7/15/16,BankerBay,CONSUMER INTERNET,Online Investment Banking platform,Bangalore,UNDISCLOSED INVESTORS,Private Equity,2000000,,2016,7,15
1544,7/15/16,BaggOut,ECOMMERCE,Womens Fashion etailer,New Delhi,"SUMIT JAIN, SUMIT JAIN, ANURAG GUPTA, VARUN KHANNA, FARAZ KHAN",Seed Funding,,,2016,7,15
1545,7/15/16,TripShelf,ECOMMERCE,Travel Package Marketplace,New Delhi,GEMS GROUP,Seed Funding,250000,,2016,7,15
1546,7/15/16,SatvaCart,ECOMMERCE,Online Grocers,New Delhi,"ABHIJIT AVASTHI, KARAN CHELLANI, SP VIJAY",Seed Funding,,,2016,7,15
1547,7/15/16,Ridlr,CONSUMER INTERNET,Public Transport Mobile App,Mumbai,"TIMES INTERNET, INNOVEN CAPITAL, MATRIX PARTNERS INDIA, QUALCOMM VENTURES",Private Equity,6000000,,2016,7,15
1548,7/18/16,Yellowdig,CONSUMER INTERNET,Online Learning Platform,Pune,SRI CAPITAL,Seed Funding,650000,,2016,7,18
1549,7/18/16,Zuppler,CONSUMER INTERNET,Online Food Ordering platform,New Delhi,SRI CAPITAL,Seed Funding,650000,,2016,7,18
1550,7/18/16,BlueStone,ECOMMERCE,Jewellery Etailer,Mumbai,"IIFL,ACCEL PARTNERS, KALAARI CAPITAL, IVYCAP VENTURES, RB INVESTMENTS",Private Equity,30000000,,2016,7,18
1551,7/18/16,underDOGS,TECHNOLOGY,Game Development Startup,Mumbai,INTELLI REBOOT DIGITAL PVT. LTD,Private Equity,,,2016,7,18
1552,7/18/16,ImageProVision,TECHNOLOGY,Image Analysis Solutions,Pune,SATISH JAMDAR,Seed Funding,,,2016,7,18
1553,7/19/16,Sagacito,TECHNOLOGY,Cloud-Based Enterprise Solutions,New Delhi,STAR INDIA PVT. LTD,Private Equity,10000000,,2016,7,19
1554,7/19/16,Deal4Loans / Wishfin,CONSUMER INTERNET, Loans Comparison platform     (adsbygoogle = window.adsbygoogle || []).push({});,Noida,FRANKLIN TEMPLETON INTERNATIONAL SERVICES PVT. LTD,Private Equity,15000000,,2016,7,19
1555,7/19/16,NiYO Solutions,TECHNOLOGY,"Payroll,Benefits Software solutions",Bangalore,PRIME VENTURE PARTNERS,Private Equity,1000000,,2016,7,19
1556,7/19/16,AppLop,CONSUMER INTERNET,Mobile Apps SaaS Platform,Gurgaon,GREEN HOUSE VENTURES ACCELERATOR,Seed Funding,250000,,2016,7,19
1557,7/20/16,Tax2Win,CONSUMER INTERNET,Online Tax Filing Portal,Jaipur,UNDISCLOSED INVESTORS,Private Equity,1000000,,2016,7,20
1558,7/20/16,Truckola,LOGISTICS,Tech-focused cargo transport startup,Mumbai,"ABHISHEK AGARWAL, KRISHNAKUMAR NATARAJ, SARATH SURA, SHANTI MOHAN, SARTHAK,NIHIT AGARWAL, SURAMYA GUPTA",Seed Funding,595000,,2016,7,20
1559,7/20/16,iServe Financial,CONSUMER INTERNET,"Loan Comparison,Deals platform",Pune,NILESH SHAH,Seed Funding,,,2016,7,20
1560,7/21/16,MyTaxiIndia,CONSUMER INTERNET,Online Car rental booking platform,New Delhi,NIHON KOTSU CO,Private Equity,1000000,,2016,7,21
1561,7/21/16,AbeRuk,ECOMMERCE,Online Marketplace for books,Bangalore,SWASTIKA COMPANY PVT LTD,Seed Funding,,,2016,7,21
1562,7/21/16,Wiwigo,CONSUMER INTERNET,Inter-City Taxi Booking platform,Bangalore,INDIAN ANGEL NETWORK,Seed Funding,595000,,2016,7,21
1563,7/21/16,Drums Food,"FOOD,BEVERAGE","Yogurt,Ice Cream maker",Mumbai,"VERLINVEST, DSG CONSUMER PARTNERS",,,,2016,7,21
1564,1/6/16,Chikoop,CONSUMER INTERNET,Free Ad based Voice Calling,Indore,UNDISCLOSED INVESTORS,Seed Funding,,,2016,1,6
1565,1/6/16,BRIDGEi2I,TECHNOLOGY,Data Analytics Platform,Bangalore,EDELWEISS PRIVATE EQUITY,Private Equity,,,2016,1,6
1566,2/6/16,Droom,ECOMMERCE,Online marketplace for used automobiles,New Delhi,"BEENEXT, DIGITAL GARAGE, LIGHTBOX, BEENOS",Private Equity,,,2016,2,6
1567,2/6/16,Visit,CONSUMER INTERNET,On-Demand Healthcare Service provider,New Delhi,MAPMYINDIA,Seed Funding,,,2016,2,6
1568,2/6/16,Atomberg,TECHNOLOGY,"smart, energy efficient home appliance manufacturer",Mumbai,PARAMPARA CAPITAL,Private Equity,1000000,,2016,2,6
1569,2/6/16,Coutloot,ECOMMERCE,Fashion Re-Commerce Platform,Mumbai,VENTURE CATALYSTS,Seed Funding,,,2016,2,6
1570,2/6/16,Limo,CONSUMER INTERNET,Bus Aggregator Mobile app,Mumbai,RAINMAKER VENTURES,Private Equity,1000000,,2016,2,6
1571,3/6/16,iCliniq,CONSUMER INTERNET,Doctor Consultation platform,Bangalore,MADHANKUMAR MADATHUPALAYAM,Seed Funding,,,2016,3,6
1572,3/6/16,GoGo Truck,CONSUMER INTERNET,"Truck Aggregator,Booking platform",Chennai,UNDISCLOSED INVESTOR,Seed Funding,75000,,2016,3,6
1573,3/6/16,Vyome Biosciences,HEALTHCARE,Treatment Development for Antibiotic-resistant diseases,New Delhi,ROMULUS CAPITAL,Private Equity,2000000,,2016,3,6
1574,6/6/16,SillyMonks,CONSUMER INTERNET,"Digital Media,Entertainment Startup",Hyderabad,SREENIVASA REDDY MUSANI,Seed Funding,448000,,2016,6,6
1575,7/6/16,CueMath,EDUCATION,K-12 Maths Learning Courses,Bangalore,"SEQUOIA CAPITAL, UNITUS SEED FUND",Private Equity,4000000,,2016,7,6
1576,7/6/16,KrazyBee,CONSUMER INTERNET,Student Micro-Loan platform,Bangalore,"YEAHMOBI, FENQILE",Private Equity,2000000,,2016,7,6
1577,7/6/16,Intgrea,TECHNOLOGY,Post merger Integration Partners,Bangalore,UNDISCLOSED INVESTOR,Seed Funding,100000,,2016,7,6
1578,7/6/16,HelpShift,TECHNOLOGY,Mobile CRM Platform,Pune,"MICROSOFT VENTURES, SALESFORCE VENTURES",Private Equity,23000000,,2016,7,6
1579,7/6/16,CreditVidya,TECHNOLOGY,Credit Scoring Platform,Mumbai,KALAARI CAPITAL,Private Equity,1000000,,2016,7,6
1580,8/6/16,Grey Campus,CONSUMER INTERNET,Online Learning Platform,Hyderabad,SARATH SURA,Seed Funding,1000000,,2016,8,6
1581,8/6/16,ListUp,ECOMMERCE,Location based Classified Mobile app,Mumbai,"KAE CAPITAL, KUNAL SHAH, SANDEEP TANDON",Seed Funding,500000,,2016,8,6
1582,8/6/16,6Degree,TECHNOLOGY,Tech-enabled Fashion Talent platform,Mumbai,INDIAN ANGEL NETWORK,Seed Funding,200000,,2016,8,6
1583,8/6/16,Shopwati,CONSUMER INTERNET,Online Fashion Discussion Community,Gurgaon,SANJIV RAI,Seed Funding,,,2016,8,6
1584,8/6/16,Cookifi,CONSUMER INTERNET,"Online Chef Discovery,Booking Service",Bangalore,"KUNAL SHAH, ANEESH REDDY, TRACXN LABS, VENKAT TADANKI, KRISHNA MEHRA, AMIT RATHORE",Seed Funding,,,2016,8,6
1585,8/6/16,StoreKing,ECOMMERCE,Connecting Small Town Consumers to E-Commerce,Bangalore,AXIATA DIGITAL,Private Equity,16000000,,2016,8,6
1586,8/6/16,Wired Hub,REAL ESTATE,Co-Working Spaces,Jaipur,"ANKIT MAHESHWARI, ANAND SINGH",Seed Funding,,,2016,8,6
1587,8/6/16,MySeniorDoctor,CONSUMER INTERNET,Online medical support platform,Gurgaon,BLACKJAG PARTNERS,Seed Funding,200000,,2016,8,6
1588,9/6/16,Teabox,ECOMMERCE,Online Tea Store,Siliguri,CAMERON JONES,Seed Funding,,,2016,9,6
1589,9/6/16,ExtraaEdge,CONSUMER INTERNET,Student Acquisition Platform,Pune,"RITESH DWIVEDY, PRITI PADHY",Seed Funding,,,2016,9,6
1590,9/6/16,EPayLater,TECHNOLOGY,Fin-Tech Platform,Mumbai,3 UNDISCLOSED HNIS,Seed Funding,2000000,,2016,9,6
1591,10/6/16,Kyazoonga,ECOMMERCE,Online event ticketing Platform,Mumbai,RATAN TATA,Seed Funding,,,2016,10,6
1592,10/6/16,Paytunes,CONSUMER INTERNET,Mobile based rewards platform,New Delhi,"CIO ANGEL NETWORK, INDIAN ANGEL NETWORK",Private Equity,500000,,2016,10,6
1593,10/6/16,Kickstart Jobs,TECHNOLOGY,Entry level hiring platform,Gurgaon,"VIVEK JOSHI, MOHIT SATYANAND, AMIT BANATI, ARUN KHANNA",Seed Funding,,,2016,10,6
1594,10/6/16,Freshee,FMCG,"Household packaging,Storage product manufacturer",Mumbai,EDELWEISS PRIVATE EQUITY,Private Equity,,,2016,10,6
1595,10/6/16,MadRat Games,TECHNOLOGY,Wearable Gaming Platform,Bangalore,"RATAN TATA, BHAVISH AGGARWAL, ANKIT BHATI, BINNY BANSAL, GIRISH MATHRUBOOTHAM",Seed Funding,,,2016,10,6
1596,11/6/16,Jazzmyride,ECOMMERCE,"Auto Parts,Accessories eTailer",New Delhi,TVS AUTOMOBILE SOLUTIONS LTD,Private Equity,,,2016,11,6
1597,11/6/16,AutoSense,TECHNOLOGY,Data Analytics based Customer Management Services,New Delhi,TVS AUTOMOBILE SOLUTIONS LTD,Private Equity,,,2016,11,6
1598,11/6/16,Redsun Telematics,CONSUMER INTERNET,Internet of Things Platform,Chennai,TVS AUTOMOBILE SOLUTIONS LTD,Private Equity,,,2016,11,6
1599,6/13/16,KhanaGadi,CONSUMER INTERNET,Online Food Delivery for Train Travelers,Jaipur,50K VENTURES,Seed Funding,,,2016,6,13
1600,6/13/16,Bombay Shirt Company,ECOMMERCE,Online custom Shirt retailer,Mumbai,UNDISCLOSED INVESTOR,Private Equity,1000000,,2016,6,13
1601,6/13/16,Matrubharti,CONSUMER INTERNET,e-Book Publisher,,VIRIDIAN CAPITAL,Seed Funding,30000,,2016,6,13
1602,6/14/16,EdTechReview,CONSUMER INTERNET,Education based online portal,New Delhi,EVC VENTURES,Seed Funding,,,2016,6,14
1603,6/14/16,Bonhomia,"FOOD,BEVERAGE","Premium Tea,Coffee Capsules maker",New Delhi,"VALPRO CAPITAL,EXISTING INVESTORS",Private Equity,,,2016,6,14
1604,6/14/16,Gobolt,LOGISTICS,B2B Logistics provider,New Delhi,MCUBE8,Seed Funding,,,2016,6,14
1605,6/14/16,Jivox,TECHNOLOGY,Data Driven Advertising platform,Bangalore,"YOU,MR JONES, FORTISURE VENTURES, DIAZ NESAMONEY",Private Equity,6000000,,2016,6,14
1606,6/14/16,Sminq,CONSUMER INTERNET,Queue management Mobile app,Pune,"SAAMA CAPITAL, BLUME VENTURES,VAIBHAV DOMKUNDWAR",Seed Funding,1000000,,2016,6,14
1607,6/14/16,CureJoy,CONSUMER INTERNET,Online Alternative health community platform,Bangalore,ACCEL PARTNERS INDIA,Private Equity,4400000,,2016,6,14
1608,6/15/16,Oneway.cab,CONSUMER INTERNET,Taxi Rental Platform,Vadodara,INDIAN ANGEL NETWORK,Seed Funding,450000,,2016,6,15
1609,6/15/16,GrabOnRent,ECOMMERCE,On-demand product rental marketplace,Bangalore,"IVYCAP VENTURES,UNICORN INDIA VENTURES",Private Equity,,,2016,6,15
1610,6/16/16,Diro Labs,CONSUMER INTERNET,Contact Management Mobile App,New Delhi,INFO EDGE (INDIA) LTD,Private Equity,450000,,2016,6,16
1611,6/16/16,Unnati Helpers,CONSUMER INTERNET,Help Hiring Platform,Gurgaon,INFO EDGE (INDIA) LTD,Private Equity,600000,,2016,6,16
1612,6/16/16,Athletto,CONSUMER INTERNET,"Sports Venue discovery,booking platform",Bangalore,ATUL INGLE,Seed Funding,,,2016,6,16
1613,6/16/16,Saavn,CONSUMER INTERNET,Web/Mobile Music Streaming service,USA,GUY OSEARY,Private Equity,,,2016,6,16
1614,6/16/16,Voonik,ECOMMERCE,Online Womens Fashion Marketplace,Bangalore,SEQUOIA CAPITAL,Private Equity,20000000,,2016,6,16
1615,6/16/16,ThinkPhi,TECHNOLOGY,Sustainable Green Tech Solution developer,Mumbai,NIMMAGADDA PRASAD,Seed Funding,,,2016,6,16
1616,6/17/16,Cleartax,CONSUMER INTERNET,Online Tax Filing Platform,New Delhi,"RAVI ADUSUMALLI, SAIF PARTNERS",Private Equity,12000000,,2016,6,17
1617,6/17/16,Silvan Innovation Labs,TECHNOLOGY,Home Automation Solutions,Bangalore,INFUSE VENTURES,Private Equity,900000,,2016,6,17
1618,6/17/16,GreytHR,TECHNOLOGY,"Payroll,HR Software Developer",Bangalore,"NEW ENTERPRISE ASSOCIATES (NEA), BLUME VENTURES",Private Equity,5200000,,2016,6,17
1619,6/17/16,Duffl,ECOMMERCE,Fashion Rental Marketplace,Bangalore,BETONINDIA TECHNOLOGY PVT LTD,Seed Funding,,,2016,6,17
1620,6/17/16,BYG,CONSUMER INTERNET,"Fitness centre Discovery,Booking Mobile app",Bangalore,"SANJAY VERMA, AMIT KHANNA (LETSVENTURE)",Seed Funding,,,2016,6,17
1621,6/20/16,Dipper,ECOMMERCE,Freight Logistics Marketplace,New Delhi,UNDISCLOSED INVESTOR,Seed Funding,,,2016,6,20
1622,6/20/16,Qonfuse,CONSUMER INTERNET,Online Test Papers for competitive exams,New Delhi,HAMRAJ KUMAR,Seed Funding,,,2016,6,20
1623,6/20/16,The Indian IRIS,CONSUMER INTERNET,"Govt Policy Research,Information portal",Ahmedabad,TIMBRU VENTURES,Seed Funding,,,2016,6,20
1624,6/21/16,Onspoon,CONSUMER INTERNET,Online Platform for Event Sponsorship,Mumbai,SWAN ANGEL NETWORK,Seed Funding,150000,,2016,6,21
1625,6/21/16,REstate,CONSUMER INTERNET,Real Estate Platform,Bangalore,IDEIN VENTURES,Seed Funding,,,2016,6,21
1626,6/21/16,Cleartrip,CONSUMER INTERNET,Online Travel Agency,Mumbai,"CONCUR TECHNOLOGIES, GUND INVESTMENT",Private Equity,,,2016,6,21
1627,6/21/16,ProcMart,CONSUMER INTERNET,Online Procurement Marketplace,Noida,INDIAMART,Private Equity,,,2016,6,21
1628,6/21/16,Celerix,TECHNOLOGY,"Fintech Product Development,Services Startup",Bangalore,BITKEMY VENTURES,Seed Funding,400000,,2016,6,21
1629,6/21/16,NatureNama,CONSUMER INTERNET,"Online Outdoors,travel",Mumbai,UNICORN VENTURE,Seed Funding,225000,,2016,6,21
1630,6/21/16,CyclopsMedtech,TECHNOLOGY,Medical Technology Provider,Bangalore,CP BOTHRA,Seed Funding,,,2016,6,21
1631,6/21/16,Syona Cosmetics,FMCG,"Beauty Products,Training to Salons,Spas",Chennai,THE CHENNAI ANGELS,Seed Funding,150000,,2016,6,21
